amount,transaction_hour,failed_attempts,account_age_days,velocity_1h,location_change,new_device,device_trust,merchant_risk,channel,is_fraud
857.63,0,0,1903,3,0,0,0.448,0.3268,Wallet,0
899.82,19,0,2340,5,0,0,0.5402,0.2641,Card,0
702.27,13,1,347,2,0,0,0.6771,0.0895,Card,0
3404.4,8,0,988,0,1,0,0.516,0.0815,UPI,0
3860.09,2,0,709,2,0,1,0.8704,0.381,Card,0
916.99,18,0,9,2,0,0,0.8939,0.199,Card,0
116.58,0,0,412,2,0,0,0.8142,0.0512,UPI,0
2096.75,13,0,2686,2,0,0,0.6187,0.0942,Ecommerce,0
1964.77,3,1,3065,3,0,1,0.6212,0.193,UPI,0
1517.56,21,2,570,5,0,0,0.6835,0.3192,UPI,0
3073.44,4,0,2686,0,1,0,0.3694,0.304,Card,1
322.77,19,0,888,3,0,0,0.4321,0.195,Ecommerce,0
9038.0,13,0,495,1,1,0,0.7067,0.1077,UPI,0
400.45,0,0,829,1,0,0,0.7502,0.097,NetBanking,0
2408.32,17,0,3218,2,0,0,0.6296,0.104,UPI,0
186.47,21,0,1202,0,0,0,0.7763,0.2578,Card,0
412.91,5,0,2594,1,0,0,0.9226,0.2078,Card,0
5389.39,23,0,1702,0,0,0,0.5484,0.2334,UPI,0
833.85,19,0,1529,1,0,0,0.5379,0.3104,UPI,0
2648.95,17,0,2844,3,0,0,0.8918,0.2486,Ecommerce,0
1406.42,8,0,3470,1,0,0,0.4994,0.3442,Card,0
982.2,2,0,2278,2,0,1,0.8285,0.3129,Card,0
4591.87,10,0,2974,2,1,0,0.5924,0.2378,UPI,0
855.35,19,0,516,2,0,0,0.6378,0.1514,Ecommerce,0
169.06,14,0,3153,3,0,0,0.4821,0.3902,Card,0
471.82,15,0,648,2,0,1,0.8449,0.3472,Card,0
1956.18,18,0,672,2,0,1,0.5342,0.0966,Ecommerce,0
1661.18,8,1,2965,1,0,0,0.636,0.2093,Ecommerce,0
211.58,0,0,1693,3,0,0,0.4886,0.203,NetBanking,0
512.57,21,0,879,3,0,1,0.8104,0.3876,UPI,0
595.38,14,2,102,5,1,0,0.9563,0.3738,Card,0
747.14,13,0,770,1,0,0,0.7702,0.3053,Card,0
258.6,13,0,2886,3,0,0,0.624,0.277,NetBanking,0
566.92,20,1,19,2,0,0,0.7652,0.1542,Card,0
510.28,18,1,3221,1,0,0,0.9326,0.2216,UPI,0
2465.4,16,0,2710,1,0,0,0.7039,0.444,UPI,0
2564.65,18,0,721,1,0,0,0.7061,0.2168,UPI,0
940.96,6,0,2586,2,0,0,0.6453,0.2539,Card,0
726.59,17,0,1818,1,0,0,0.6595,0.115,UPI,0
1270.19,23,1,1221,0,0,1,0.6301,0.1151,UPI,0
465.26,5,0,1772,0,1,0,0.8017,0.1682,Wallet,0
328.92,13,1,32,3,0,0,0.8637,0.2576,UPI,0
408.61,16,1,3082,2,0,0,0.808,0.3671,NetBanking,0
563.09,12,0,2751,0,0,0,0.6948,0.3202,NetBanking,0
323.23,23,1,633,3,1,0,0.5157,0.1776,Card,0
1300.06,9,2,354,5,1,0,0.7621,0.3119,UPI,0
2359.49,5,0,1486,1,0,0,0.6616,0.0641,Card,0
207.17,3,1,1615,3,1,0,0.5414,0.3884,NetBanking,0
1125.95,20,0,2705,3,0,0,0.8909,0.1748,Wallet,0
870.5,16,1,2941,1,0,0,0.5222,0.1564,Wallet,0
1569.61,13,0,229,0,1,0,0.5651,0.054,UPI,0
1081.84,10,0,860,1,0,0,0.8439,0.3663,Card,0
238.35,9,0,2054,2,0,0,0.9043,0.1557,Card,0
291.34,22,0,1333,1,0,0,0.7182,0.0399,Ecommerce,0
1131.04,16,1,3467,3,0,0,0.7896,0.0248,Wallet,0
3229.94,23,1,2315,2,1,0,0.3274,0.2964,NetBanking,0
107.24,19,0,1133,3,0,0,0.5895,0.3466,UPI,0
1576.58,18,1,2358,2,0,0,0.7513,0.1007,Card,0
3824.19,13,0,1510,4,0,0,0.5659,0.0634,NetBanking,0
933.86,5,0,1623,3,1,0,0.4755,0.2123,Card,0
1954.15,15,0,2503,2,0,0,0.9037,0.2727,Card,0
524.15,17,0,1522,1,0,0,0.9466,0.5061,Card,0
967.45,12,0,2439,2,0,0,0.8501,0.1334,UPI,0
199.94,0,0,1472,2,0,0,0.4628,0.455,Card,0
93.54,23,1,2082,1,0,1,0.6033,0.4079,Card,0
2951.01,19,1,1704,1,0,0,0.5881,0.4349,Wallet,0
389.85,8,0,2011,8,0,0,0.7367,0.3311,UPI,0
679.73,11,0,1217,1,0,0,0.4514,0.3011,Card,0
255.76,2,0,426,3,0,0,0.724,0.154,Ecommerce,0
249.52,22,0,902,3,1,0,0.8532,0.1253,UPI,0
913.67,5,0,1251,4,0,0,0.7503,0.3351,UPI,0
509.76,9,1,1110,2,0,0,0.9934,0.1455,Card,0
1630.87,10,0,1479,2,0,0,0.7652,0.1787,Card,0
1763.69,6,0,1675,3,0,1,0.5785,0.1241,Card,0
1535.93,15,0,886,2,0,0,0.6368,0.1308,Card,0
1408.85,23,0,1341,0,1,0,0.7585,0.4713,Card,0
5748.28,20,0,993,4,0,0,0.873,0.1414,NetBanking,0
357.46,12,2,2052,3,1,0,0.5917,0.3163,NetBanking,1
1035.17,3,0,1670,2,0,0,0.6698,0.3042,UPI,0
3602.29,20,0,2211,0,0,0,0.8493,0.6282,Wallet,0
4137.17,6,0,1515,3,0,0,0.5328,0.4534,NetBanking,0
246.45,21,0,3486,3,0,0,0.8558,0.3856,Card,0
790.0,9,0,1700,2,1,0,0.7831,0.2476,Card,0
4564.33,12,0,2155,3,0,0,0.6039,0.1467,Card,0
1869.61,10,0,1551,2,1,0,0.6702,0.1979,UPI,0
1346.18,10,0,2573,6,0,0,0.5382,0.5785,NetBanking,0
872.56,3,1,1958,0,0,0,0.7363,0.2389,NetBanking,0
732.9,13,0,349,0,0,1,0.7411,0.1933,Wallet,0
1484.2,9,0,2554,2,0,1,0.7949,0.14,Card,0
841.35,20,1,2663,2,0,0,0.5837,0.448,UPI,0
1048.69,11,0,1412,0,1,0,0.7413,0.0767,Ecommerce,0
1190.98,23,0,1784,3,1,0,0.5573,0.1042,UPI,0
538.09,7,0,45,2,0,1,0.6461,0.0903,Card,0
1917.42,7,1,3033,0,0,0,0.4405,0.319,Ecommerce,0
23387.5,0,0,2726,1,0,0,0.6204,0.1436,UPI,0
169.72,17,0,3398,3,0,0,0.9862,0.2887,Card,0
1541.04,1,0,2100,1,0,1,0.4707,0.1165,UPI,0
493.64,6,0,811,3,0,1,0.7999,0.0337,Ecommerce,0
2010.77,21,0,1019,2,0,0,0.6022,0.3515,Card,0
1151.57,14,0,3250,0,1,0,0.5006,0.1507,UPI,0
2440.47,13,1,157,3,0,0,0.2802,0.1564,UPI,0
3767.93,19,0,2353,3,0,1,0.5752,0.231,Card,0
1342.17,18,1,244,6,0,0,0.7826,0.2377,Ecommerce,0
3599.88,21,0,2588,2,0,0,0.601,0.1202,Wallet,0
93.55,15,0,2037,3,0,0,0.5882,0.2057,UPI,0
5825.35,10,0,1656,3,0,0,0.5599,0.2747,Card,0
1625.9,3,1,2453,1,1,0,0.9283,0.1342,Card,0
3400.7,8,1,1246,4,0,0,0.6407,0.3392,Ecommerce,0
304.64,16,0,2009,2,0,0,0.5641,0.6792,NetBanking,0
458.38,6,0,2801,1,0,0,0.883,0.2199,Ecommerce,0
1278.23,16,0,1607,5,1,0,0.3745,0.3451,Ecommerce,0
1077.19,3,0,83,0,0,0,0.6781,0.3267,UPI,0
1476.19,1,1,3478,2,0,0,0.8065,0.0744,Ecommerce,0
3424.6,8,1,1895,1,0,0,0.7869,0.3163,UPI,0
171.83,5,0,1508,0,0,0,0.7535,0.3751,Card,0
3048.82,20,0,264,3,1,0,0.6561,0.243,Ecommerce,0
1106.21,9,0,322,3,0,0,0.7944,0.1291,NetBanking,0
885.39,10,0,896,1,0,0,0.5505,0.107,UPI,0
234.0,9,1,3232,1,0,0,0.6398,0.5667,UPI,0
1859.76,7,0,2540,2,0,1,0.9142,0.2618,Ecommerce,0
86.94,22,0,1450,2,1,0,0.8333,0.1835,NetBanking,0
2166.38,17,0,2643,3,0,0,0.7302,0.0512,NetBanking,0
228.9,3,0,1375,2,0,0,0.6076,0.0763,Wallet,0
1159.95,5,0,3112,0,0,0,0.3897,0.1548,UPI,0
967.65,1,0,1149,2,1,0,0.9797,0.5277,UPI,0
3744.39,6,1,2506,3,1,0,0.8591,0.0621,UPI,0
909.06,15,0,1531,4,0,0,0.4816,0.0658,UPI,0
529.09,22,0,2363,3,0,1,0.7527,0.1131,Ecommerce,0
644.24,11,0,658,1,0,0,0.8711,0.1905,UPI,0
4173.57,1,1,3308,2,1,1,0.8647,0.242,NetBanking,0
1925.83,1,1,1007,2,0,1,0.8874,0.2126,NetBanking,0
731.49,9,0,1884,4,0,0,0.5082,0.1237,UPI,0
855.54,6,0,2407,2,0,0,0.6501,0.1895,UPI,0
211.55,13,0,2291,5,0,0,0.9203,0.1749,NetBanking,0
1648.96,2,2,1944,0,0,0,0.7557,0.1774,Card,0
172.81,5,0,3039,3,0,0,0.8408,0.1631,NetBanking,0
2414.84,13,0,3393,1,0,0,0.5945,0.0858,Wallet,0
1255.2,6,1,2674,2,1,1,0.953,0.1627,UPI,0
13444.15,8,0,651,2,0,0,0.6001,0.1308,NetBanking,0
345.45,5,0,2696,1,0,0,0.7555,0.4067,Card,0
984.57,1,0,1765,0,0,0,0.657,0.3694,Card,0
7245.98,8,0,1881,0,0,0,0.9269,0.0996,Wallet,0
3831.3,7,0,3295,1,0,0,0.8167,0.5942,UPI,0
527.94,21,1,1850,3,0,0,0.8117,0.2103,UPI,0
1387.37,21,1,2978,5,0,0,0.7562,0.2693,NetBanking,0
1098.94,10,0,2272,3,1,0,0.8961,0.1796,NetBanking,0
1474.47,6,0,312,0,0,0,0.6986,0.111,NetBanking,0
526.57,10,0,2454,2,0,0,0.6476,0.5272,UPI,0
998.46,14,0,1735,3,0,0,0.6007,0.6001,UPI,0
204.8,9,0,1914,1,0,1,0.6402,0.1799,UPI,0
1263.8,18,0,1064,1,0,0,0.4927,0.319,UPI,0
1759.04,23,0,654,3,0,0,0.8456,0.2851,UPI,0
863.69,9,1,2605,4,0,0,0.8208,0.3571,UPI,0
201.18,2,0,874,3,0,0,0.8394,0.3059,UPI,0
3096.29,2,0,332,0,0,0,0.6471,0.4191,Card,0
1608.01,20,0,1729,0,0,0,0.8613,0.1658,UPI,0
511.67,9,1,2492,0,0,0,0.9401,0.0605,NetBanking,0
816.78,7,2,719,3,0,0,0.3542,0.2594,UPI,0
226.85,14,0,1270,1,0,0,0.7035,0.6028,Wallet,0
373.65,22,0,1486,3,0,0,0.9346,0.0228,Card,0
623.47,10,1,3233,0,0,1,0.711,0.021,UPI,0
3983.2,7,0,520,2,0,0,0.5461,0.0144,Wallet,0
560.33,20,0,3214,3,0,0,0.8625,0.2525,UPI,0
2147.85,1,1,517,2,0,0,0.8483,0.2458,Ecommerce,0
623.14,20,0,2026,0,0,0,0.6629,0.3968,UPI,0
1422.75,12,0,2952,1,0,1,0.9446,0.576,NetBanking,0
945.33,0,2,3165,0,0,1,0.6186,0.2959,Card,0
2742.73,5,0,1901,5,1,0,0.7748,0.0148,UPI,0
625.44,16,0,1729,1,0,0,0.8794,0.2067,NetBanking,0
210.37,18,0,2733,2,0,0,0.9249,0.2264,UPI,0
256.97,4,0,3183,1,0,0,0.5778,0.3909,UPI,0
627.37,15,0,47,7,1,0,0.7589,0.2977,UPI,0
295.45,23,1,922,1,0,0,0.6218,0.1367,UPI,0
1687.03,16,0,1004,4,0,0,0.7107,0.2883,UPI,0
672.46,16,0,2917,3,0,1,0.6225,0.3812,NetBanking,0
13271.01,4,0,68,2,0,0,0.3826,0.1051,Card,0
176.87,15,0,445,2,0,0,0.7266,0.0634,UPI,0
1358.06,17,0,18,3,0,0,0.7031,0.3493,Ecommerce,0
335.51,2,0,3335,1,1,0,0.6162,0.2468,NetBanking,0
653.23,7,0,118,0,0,0,0.7967,0.1806,UPI,0
1272.18,21,2,934,1,0,0,0.909,0.0327,Ecommerce,0
95.43,23,0,1828,0,1,0,0.7762,0.3481,UPI,0
1406.23,4,0,1225,3,0,0,0.7806,0.3111,Ecommerce,0
8087.32,17,2,324,4,0,0,0.3447,0.0493,UPI,0
681.22,12,0,1449,3,0,0,0.8058,0.4388,UPI,0
1440.58,14,0,2795,0,0,0,0.8399,0.2202,UPI,0
3216.88,12,0,1015,2,0,1,0.7228,0.356,UPI,0
923.2,20,0,1810,4,0,1,0.7206,0.3283,UPI,0
595.85,10,0,1647,4,1,0,0.7672,0.5948,UPI,0
100.53,14,0,864,6,1,0,0.6658,0.0695,UPI,0
2149.61,16,0,15,1,0,0,0.945,0.4395,UPI,0
973.77,13,0,2936,3,0,0,0.8901,0.1214,Ecommerce,0
378.68,21,0,3478,3,0,0,0.5069,0.3243,NetBanking,0
1252.54,5,1,1787,3,0,1,0.8651,0.4529,UPI,0
594.15,22,0,2907,3,0,1,0.6755,0.1607,UPI,0
629.64,16,1,1232,2,0,0,0.6971,0.2679,UPI,0
2072.7,23,0,3301,4,1,1,0.4836,0.1717,Card,0
269.0,8,0,1990,0,0,0,0.7642,0.2457,Ecommerce,0
3293.42,11,0,2801,1,0,0,0.7224,0.2317,Ecommerce,0
252.76,1,1,2356,4,0,0,0.9669,0.6168,UPI,0
546.84,22,0,3233,2,0,1,0.9549,0.0909,Card,0
8259.29,19,0,1958,1,0,0,0.6411,0.2403,UPI,0
3582.16,7,2,2966,1,1,0,0.7043,0.2167,Ecommerce,0
1214.98,1,0,3265,3,0,1,0.6212,0.0356,Ecommerce,0
408.48,16,0,2661,6,0,1,0.722,0.1334,Card,0
629.08,16,1,1243,0,0,0,0.7378,0.1219,UPI,0
1184.34,12,0,324,4,0,1,0.7457,0.3423,Wallet,0
1140.7,3,0,1438,2,0,0,0.8227,0.3585,Wallet,0
996.84,22,1,2425,4,0,0,0.7513,0.0766,Ecommerce,0
1061.7,10,0,3006,1,0,0,0.5826,0.4244,UPI,0
875.6,17,1,2692,0,0,0,0.9791,0.31,NetBanking,0
241.27,20,0,2233,2,0,0,0.8499,0.2943,UPI,0
637.57,13,0,1880,3,0,0,0.8184,0.2996,UPI,0
2865.09,2,0,3382,2,0,0,0.653,0.2355,UPI,0
260.67,21,0,858,1,0,0,0.6624,0.1532,Wallet,0
898.72,16,0,2774,6,0,0,0.7963,0.3881,Card,0
463.71,21,0,1932,1,0,0,0.813,0.6584,UPI,0
1232.65,14,0,1798,4,0,0,0.7014,0.0963,UPI,0
729.19,21,1,1401,4,1,1,0.8183,0.3512,UPI,0
5173.29,20,0,2224,3,0,0,0.4312,0.1034,UPI,0
1866.67,5,0,3499,0,0,0,0.8965,0.2738,Card,0
276.61,4,0,1425,0,0,0,0.4172,0.4134,Ecommerce,0
2218.95,3,0,401,0,1,0,0.6694,0.4742,UPI,0
486.2,19,0,452,3,0,0,0.5386,0.1052,Card,0
598.34,5,0,625,0,0,1,0.6231,0.4216,Card,0
1524.63,10,0,1429,3,0,0,0.7674,0.336,UPI,0
654.36,18,0,21,3,0,1,0.4085,0.2393,UPI,0
2800.35,10,1,990,4,0,0,0.6644,0.3613,UPI,0
486.27,1,1,2434,2,0,0,0.482,0.0987,Ecommerce,0
572.55,8,0,2375,5,0,0,0.4916,0.2722,Card,0
550.49,2,0,2343,3,0,0,0.8367,0.4754,Ecommerce,0
605.51,9,1,2344,1,0,0,0.8695,0.2566,Card,0
3477.79,17,1,272,1,0,0,0.7127,0.1701,Card,0
2122.26,12,0,3281,2,0,0,0.8615,0.1346,UPI,0
6604.07,16,2,1047,1,0,0,0.5891,0.1984,Card,0
11861.18,2,0,284,2,0,0,0.755,0.3105,NetBanking,0
371.57,18,1,2842,2,0,0,0.8661,0.2028,UPI,0
1180.79,10,2,1640,1,0,0,0.5057,0.2222,Ecommerce,0
318.94,6,0,1217,0,0,0,0.7956,0.1496,UPI,0
484.69,15,0,1399,2,1,0,0.7926,0.0356,Ecommerce,0
565.9,3,2,2043,4,1,0,0.9407,0.4631,Ecommerce,0
361.4,11,1,1849,3,0,0,0.6229,0.3282,Ecommerce,0
363.41,10,1,55,0,0,0,0.5021,0.2941,Ecommerce,1
942.47,3,0,424,2,0,0,0.8531,0.126,NetBanking,0
305.65,22,0,3316,3,0,0,0.4948,0.2572,NetBanking,0
2655.09,8,0,1723,1,0,0,0.9036,0.4404,Ecommerce,0
418.37,0,0,3459,0,0,0,0.609,0.1238,Wallet,0
20953.22,10,1,2301,4,0,0,0.8808,0.3571,UPI,0
682.69,23,1,2582,1,0,0,0.5963,0.1193,NetBanking,0
1182.77,16,1,1103,5,0,0,0.8977,0.2441,UPI,0
281.43,15,1,2933,2,0,0,0.6818,0.1802,UPI,0
6577.41,21,0,2278,4,1,0,0.6214,0.3212,Card,0
3552.74,2,0,2633,0,0,0,0.8297,0.2666,Wallet,0
1497.81,13,0,934,2,0,0,0.733,0.3911,Ecommerce,0
266.63,7,0,2056,1,0,0,0.9303,0.3814,Card,0
1368.13,16,0,1296,1,0,0,0.9346,0.1667,UPI,0
337.81,20,0,3181,1,0,0,0.9288,0.4508,Ecommerce,0
5092.24,1,1,3176,2,0,1,0.8191,0.1272,UPI,0
2564.85,3,0,1239,3,0,0,0.9104,0.397,UPI,0
1212.22,22,0,94,2,0,0,0.7326,0.1629,Ecommerce,0
84.93,11,0,878,2,0,0,0.6212,0.2417,UPI,0
390.49,7,0,959,1,0,0,0.7855,0.069,UPI,0
2257.81,3,0,74,0,0,0,0.7479,0.1432,Card,0
3918.75,8,0,3275,4,0,0,0.9224,0.3663,Card,0
3514.41,0,0,1634,1,1,0,0.8537,0.3075,UPI,0
206.11,5,0,520,4,0,0,0.9094,0.0746,UPI,0
1505.12,4,0,2136,0,0,0,0.6561,0.2288,Ecommerce,0
3185.27,2,1,1395,1,0,0,0.6459,0.1695,UPI,0
192.24,23,1,617,2,0,0,0.6987,0.2668,NetBanking,0
1087.57,18,0,1593,1,0,0,0.7073,0.3786,Card,0
1461.96,22,0,2098,2,0,1,0.6602,0.3458,UPI,0
799.67,5,1,2286,5,0,0,0.8958,0.2076,UPI,0
156.84,6,0,793,3,0,0,0.5853,0.3464,Card,0
779.0,6,1,2143,3,0,0,0.4603,0.1004,Card,0
777.69,13,0,2775,2,0,0,0.7398,0.4961,Ecommerce,0
938.73,4,0,2196,2,0,0,0.6821,0.0892,Card,0
606.89,5,0,3330,0,0,0,0.3866,0.6755,Card,0
688.72,23,1,3291,2,1,0,0.8405,0.0725,Wallet,0
1051.85,8,0,1736,4,1,0,0.8991,0.121,UPI,0
1745.12,18,0,1378,1,1,0,0.7977,0.2153,Wallet,0
796.6,5,1,1604,4,0,1,0.7727,0.256,Card,0
713.28,22,0,1717,4,0,0,0.8745,0.2177,Wallet,0
1208.3,16,1,612,0,0,0,0.5922,0.5663,Wallet,0
145.92,20,1,3374,0,0,0,0.8703,0.4156,UPI,0
1809.65,12,0,1991,1,0,0,0.9062,0.395,Ecommerce,0
1095.98,21,2,454,0,0,0,0.786,0.4387,Wallet,0
1143.3,8,0,3161,0,0,0,0.7686,0.5206,NetBanking,0
3007.22,11,1,3319,3,0,0,0.8781,0.0938,UPI,0
141.11,1,0,1967,1,0,0,0.8398,0.3807,UPI,0
138.03,4,0,3319,1,1,0,0.8343,0.0443,Card,0
1461.9,18,1,3397,2,0,1,0.5185,0.4205,UPI,0
1088.47,7,1,3337,4,0,1,0.5483,0.2661,Card,0
1311.18,2,1,3374,5,0,0,0.6697,0.1324,Card,0
675.04,7,0,241,2,0,0,0.4192,0.3189,Card,0
2202.99,8,0,115,4,0,1,0.8483,0.0808,UPI,0
2919.8,17,0,2024,2,0,1,0.612,0.1594,Card,0
1822.9,2,0,2620,1,0,0,0.9219,0.5347,UPI,0
833.91,0,0,2934,0,0,0,0.8003,0.379,Card,0
119.93,17,0,2248,3,0,1,0.7039,0.1548,UPI,0
2459.46,3,0,1102,2,1,1,0.6203,0.0412,Card,0
3955.31,10,0,3265,1,0,0,0.8965,0.2055,Card,0
2157.67,16,0,2069,5,0,0,0.6419,0.1657,Wallet,0
435.45,12,0,2387,0,0,0,0.865,0.1829,Card,0
2224.94,2,0,902,2,1,0,0.9045,0.3781,UPI,0
2706.89,17,0,2657,2,0,0,0.8255,0.4354,Ecommerce,0
5635.03,1,0,459,4,0,0,0.7375,0.1421,NetBanking,0
437.07,5,2,3047,3,0,0,0.9144,0.0692,Card,0
864.56,2,0,2983,7,0,0,0.8351,0.4758,Ecommerce,0
2403.39,12,0,2391,0,0,0,0.8119,0.4681,UPI,0
1164.77,16,1,3434,2,0,1,0.688,0.3893,Card,0
339.27,15,2,3186,3,0,0,0.8138,0.4146,Ecommerce,0
1694.85,3,0,250,1,0,0,0.7805,0.2314,NetBanking,0
2013.43,8,0,778,2,0,0,0.8834,0.1748,UPI,0
1202.74,3,0,430,5,0,0,0.2992,0.1472,Card,0
1381.0,8,0,1127,2,0,0,0.9047,0.0285,UPI,0
835.77,5,1,2063,1,0,0,0.5013,0.3111,UPI,0
5178.1,17,1,509,0,0,0,0.8018,0.1607,Ecommerce,0
425.93,18,0,308,2,0,0,0.9104,0.084,Ecommerce,0
591.89,19,1,2257,3,0,0,0.9275,0.3025,Card,0
1109.36,4,0,2211,2,0,0,0.9323,0.2907,Card,0
2759.77,0,0,1286,1,0,0,0.9348,0.3606,Wallet,0
227.64,0,0,2520,1,1,0,0.6637,0.3357,UPI,0
277.05,20,0,2074,1,1,0,0.7114,0.0262,Ecommerce,0
129.07,21,1,1455,3,0,0,0.9703,0.2653,Wallet,0
1134.93,5,0,245,4,0,0,0.8171,0.3947,Wallet,0
338.93,21,1,2648,3,0,0,0.7734,0.1587,NetBanking,0
732.32,12,1,2188,3,0,1,0.7435,0.3498,UPI,0
2196.12,4,0,403,4,0,1,0.4665,0.3416,UPI,0
559.13,7,0,663,3,0,0,0.8776,0.242,UPI,0
1398.07,6,0,1059,3,0,0,0.5488,0.2021,UPI,0
800.87,18,1,632,0,0,0,0.598,0.3227,UPI,0
2221.02,4,0,2828,3,0,0,0.8348,0.2713,NetBanking,0
1806.03,4,0,3267,4,0,0,0.5135,0.2826,NetBanking,0
530.31,17,0,315,3,1,1,0.6747,0.4905,NetBanking,0
918.66,7,0,843,5,0,0,0.5422,0.0858,Card,0
3281.09,6,0,1002,2,0,0,0.7296,0.1386,UPI,0
1657.47,19,0,3471,3,0,1,0.554,0.3688,Wallet,0
252.95,22,1,2176,1,1,0,0.3663,0.1567,Card,0
2182.88,13,0,3339,3,0,0,0.8559,0.3982,Card,0
351.13,19,0,871,2,0,0,0.7954,0.1653,NetBanking,0
4832.59,20,1,243,6,1,0,0.8475,0.4278,UPI,0
3214.1,14,0,1686,2,0,0,0.7684,0.0207,Ecommerce,0
1486.8,19,0,2861,4,0,0,0.9152,0.1824,UPI,0
1293.48,0,0,2931,3,0,0,0.9021,0.1886,Wallet,0
880.52,0,0,1657,1,0,0,0.5503,0.2138,Card,0
2236.01,21,0,948,1,0,0,0.7532,0.1228,UPI,0
742.99,3,1,171,3,0,0,0.9791,0.3575,Wallet,0
1404.38,17,1,1529,2,0,0,0.9025,0.1766,Card,0
2739.5,10,0,1879,3,0,0,0.4943,0.078,UPI,0
607.96,18,0,70,4,0,0,0.9418,0.381,UPI,0
574.21,15,0,3272,4,0,0,0.55,0.3826,Card,0
312.91,1,1,2481,3,0,0,0.743,0.2695,UPI,0
358.63,8,1,1148,2,0,0,0.7491,0.2319,NetBanking,0
160.8,17,0,1247,4,0,0,0.7691,0.1628,Card,0
2359.77,22,0,1254,3,0,0,0.6941,0.1056,Ecommerce,0
7327.28,19,0,3011,1,0,0,0.8558,0.1205,UPI,0
4898.06,21,0,2535,1,0,1,0.7789,0.1134,Card,0
198.86,22,1,316,3,0,0,0.7617,0.232,UPI,0
2347.48,21,0,1076,4,1,0,0.8592,0.2467,UPI,0
4881.52,13,1,2739,1,0,0,0.7291,0.0924,Card,0
678.82,8,1,1252,2,0,1,0.7618,0.1371,UPI,1
1219.89,12,1,2849,4,0,0,0.6881,0.009,NetBanking,0
133.18,19,1,1779,6,0,0,0.8286,0.2588,UPI,0
1451.09,10,1,2717,3,0,0,0.5698,0.0847,UPI,0
358.98,19,1,1850,3,0,0,0.3966,0.2772,Ecommerce,0
1352.37,16,1,2572,1,1,0,0.5898,0.2786,UPI,0
212.88,5,0,1514,0,1,0,0.5401,0.2642,Card,0
1939.14,22,1,837,5,0,0,0.6829,0.3407,UPI,0
3215.5,20,0,3088,1,0,0,0.4759,0.0587,Ecommerce,0
481.86,14,0,1462,2,0,0,0.7231,0.1799,Ecommerce,0
332.36,4,0,39,2,0,0,0.8937,0.2844,Wallet,0
114.0,5,0,1355,4,0,0,0.6814,0.1002,NetBanking,0
829.04,20,0,1442,3,1,0,0.6702,0.0477,UPI,0
595.46,0,0,848,2,0,0,0.9585,0.0805,UPI,0
215.17,11,0,3072,3,0,0,0.6563,0.0801,Card,0
1764.58,14,1,1724,2,0,1,0.2124,0.1086,Card,0
683.71,5,1,1300,4,0,0,0.7744,0.1386,UPI,0
354.42,20,0,2443,3,0,1,0.6273,0.1694,Card,0
612.59,12,0,2242,2,1,0,0.5765,0.1945,UPI,0
3377.43,1,0,1679,5,1,0,0.9565,0.1184,UPI,0
2065.41,7,0,3412,0,0,0,0.7296,0.2924,Ecommerce,0
956.68,9,0,3410,2,0,0,0.8647,0.1442,NetBanking,0
2100.77,5,0,1669,1,0,1,0.8141,0.2455,Card,0
324.1,22,0,2482,1,0,0,0.5791,0.2929,Ecommerce,0
1134.55,8,0,188,5,0,0,0.7875,0.3339,Card,0
1280.09,12,1,1553,3,0,0,0.5213,0.2789,UPI,0
669.59,12,0,1549,0,0,0,0.9031,0.36,NetBanking,0
1732.34,5,0,1418,1,0,1,0.8278,0.0551,UPI,0
483.26,13,1,2944,2,0,0,0.6033,0.1313,NetBanking,0
1873.03,8,0,2045,1,1,0,0.8829,0.1693,NetBanking,0
1957.56,0,1,1653,2,0,0,0.6992,0.324,UPI,0
51.26,9,1,1515,2,1,0,0.6128,0.2088,Card,0
3826.94,14,1,2168,2,0,0,0.7292,0.285,Card,0
44.7,2,0,782,4,0,1,0.7712,0.1865,UPI,0
574.3,18,0,865,2,0,0,0.8543,0.2796,Card,0
3218.32,15,0,1827,4,0,0,0.7766,0.4281,Ecommerce,0
785.92,7,0,1121,0,0,1,0.8567,0.1315,Ecommerce,0
235.22,14,0,2356,2,0,0,0.7362,0.27,UPI,0
347.78,7,0,3156,1,0,0,0.8736,0.1705,NetBanking,0
3223.59,15,1,1259,1,0,0,0.4008,0.4096,UPI,0
145.83,3,1,2024,0,1,0,0.8112,0.2604,Card,0
3588.32,14,0,996,3,1,0,0.7397,0.1849,Ecommerce,0
1034.99,1,1,2778,3,0,0,0.8629,0.2204,Card,1
313.56,0,1,766,1,0,0,0.6515,0.0684,UPI,0
594.51,6,0,1830,3,0,0,0.5809,0.0735,NetBanking,0
376.88,4,1,1274,2,0,0,0.79,0.3969,Card,0
2723.13,11,0,2678,2,0,0,0.8704,0.2429,Ecommerce,0
2366.22,3,0,860,2,0,0,0.8807,0.1673,Card,0
180.35,5,0,709,4,0,0,0.8928,0.0598,Card,0
717.83,2,1,2672,4,0,0,0.5163,0.028,Card,0
443.04,21,1,1952,2,1,0,0.7917,0.1892,UPI,0
4264.95,17,0,2238,2,0,0,0.8178,0.0451,UPI,0
265.71,5,0,2780,5,0,0,0.8012,0.4102,UPI,0
5910.23,2,0,1009,3,0,0,0.5056,0.1541,NetBanking,0
1058.96,20,0,849,2,0,1,0.6598,0.0279,Ecommerce,0
